Pincode,District,StateName
229405,RAEBARELI,Uttar Pradesh
229406,RAEBARELI,Uttar Pradesh
229408,PRATAPGARH,Uttar Pradesh
229410,PRATAPGARH,Uttar Pradesh
229411,ALLAHABAD,Uttar Pradesh
229412,ALLAHABAD,Uttar Pradesh
229413,ALLAHABAD,Uttar Pradesh
229801,RAEBARELI,Uttar Pradesh
229802,RAEBARELI,Uttar Pradesh
230001,PRATAPGARH,Uttar Pradesh
230002,PRATAPGARH,Uttar Pradesh
230121,PRATAPGARH,Uttar Pradesh
230124,PRATAPGARH,Uttar Pradesh
230125,PRATAPGARH,Uttar Pradesh
230126,PRATAPGARH,Uttar Pradesh
230127,PRATAPGARH,Uttar Pradesh
230128,PRATAPGARH,Uttar Pradesh
230129,PRATAPGARH,Uttar Pradesh
230130,PRATAPGARH,Uttar Pradesh
230131,PRATAPGARH,Uttar Pradesh
230132,PRATAPGARH,Uttar Pradesh
230133,PRATAPGARH,Uttar Pradesh
230134,PRATAPGARH,Uttar Pradesh
230135,PRATAPGARH,Uttar Pradesh
230136,PRATAPGARH,Uttar Pradesh
230137,PRATAPGARH,Uttar Pradesh
230138,PRATAPGARH,Uttar Pradesh
230139,PRATAPGARH,Uttar Pradesh
230141,PRATAPGARH,Uttar Pradesh
230142,PRATAPGARH,Uttar Pradesh
230143,PRATAPGARH,Uttar Pradesh
230144,PRATAPGARH,Uttar Pradesh
230201,PRATAPGARH,Uttar Pradesh
230202,PRATAPGARH,Uttar Pradesh
230204,PRATAPGARH,Uttar Pradesh
230301,PRATAPGARH,Uttar Pradesh
230302,PRATAPGARH,Uttar Pradesh
230304,PRATAPGARH,Uttar Pradesh
230306,PRATAPGARH,Uttar Pradesh
230401,PRATAPGARH,Uttar Pradesh
230402,PRATAPGARH,Uttar Pradesh
230403,PRATAPGARH,Uttar Pradesh
230404,PRATAPGARH,Uttar Pradesh
230405,PRATAPGARH,Uttar Pradesh
230501,PRATAPGARH,Uttar Pradesh
230502,PRATAPGARH,Uttar Pradesh
230503,PRATAPGARH,Uttar Pradesh
231001,MIRZAPUR,Uttar Pradesh
231205,SONBHADRA,Uttar Pradesh
231206,SONBHADRA,Uttar Pradesh
231207,SONBHADRA,Uttar Pradesh
231208,SONBHADRA,Uttar Pradesh
231209,SONBHADRA,Uttar Pradesh
231210,MIRZAPUR,Uttar Pradesh
231211,MIRZAPUR,Uttar Pradesh
231212,SONBHADRA,Uttar Pradesh
231213,SONBHADRA,Uttar Pradesh
231215,SONBHADRA,Uttar Pradesh
231216,SONBHADRA,Uttar Pradesh
231217,SONBHADRA,Uttar Pradesh
231218,SONBHADRA,Uttar Pradesh
231219,SONBHADRA,Uttar Pradesh
231220,SONBHADRA,Uttar Pradesh
231221,MIRZAPUR,Uttar Pradesh
231222,SONBHADRA,Uttar Pradesh
231223,SONBHADRA,Uttar Pradesh
231224,SONBHADRA,Uttar Pradesh
231225,SONBHADRA,Uttar Pradesh
231226,SONBHADRA,Uttar Pradesh
231301,MIRZAPUR,Uttar Pradesh
231302,MIRZAPUR,Uttar Pradesh
231303,MIRZAPUR,Uttar Pradesh
231304,MIRZAPUR,Uttar Pradesh
231305,MIRZAPUR,Uttar Pradesh
231306,MIRZAPUR,Uttar Pradesh
231307,MIRZAPUR,Uttar Pradesh
231309,MIRZAPUR,Uttar Pradesh
231311,MIRZAPUR,Uttar Pradesh
231312,MIRZAPUR,Uttar Pradesh
231313,MIRZAPUR,Uttar Pradesh
231314,MIRZAPUR,Uttar Pradesh
231501,MIRZAPUR,Uttar Pradesh
232101,CHANDAULI,Uttar Pradesh
232102,CHANDAULI,Uttar Pradesh
232103,CHANDAULI,Uttar Pradesh
232104,CHANDAULI,Uttar Pradesh
232105,CHANDAULI,Uttar Pradesh
232106,CHANDAULI,Uttar Pradesh
232107,CHANDAULI,Uttar Pradesh
232108,CHANDAULI,Uttar Pradesh
232109,CHANDAULI,Uttar Pradesh
232110,CHANDAULI,Uttar Pradesh
232111,CHANDAULI,Uttar Pradesh
232118,CHANDAULI,Uttar Pradesh
232120,CHANDAULI,Uttar Pradesh
232325,GHAZIPUR,Uttar Pradesh
232326,GHAZIPUR,Uttar Pradesh
232327,VARANASI,Uttar Pradesh
232328,GHAZIPUR,Uttar Pradesh
232329,GHAZIPUR,Uttar Pradesh
232330,GHAZIPUR,Uttar Pradesh
232331,GHAZIPUR,Uttar Pradesh
232332,GHAZIPUR,Uttar Pradesh
232333,GHAZIPUR,Uttar Pradesh
232336,GHAZIPUR,Uttar Pradesh
232339,GHAZIPUR,Uttar Pradesh
232340,GHAZIPUR,Uttar Pradesh
232341,GHAZIPUR,Uttar Pradesh
233001,GHAZIPUR,Uttar Pradesh
233002,GHAZIPUR,Uttar Pradesh
233221,GHAZIPUR,Uttar Pradesh
233222,GHAZIPUR,Uttar Pradesh
233223,GHAZIPUR,Uttar Pradesh
233224,GHAZIPUR,Uttar Pradesh
233225,GHAZIPUR,Uttar Pradesh
233226,GHAZIPUR,Uttar Pradesh
233227,GHAZIPUR,Uttar Pradesh
233228,GHAZIPUR,Uttar Pradesh
233229,GHAZIPUR,Uttar Pradesh
233230,GHAZIPUR,Uttar Pradesh
233231,GHAZIPUR,Uttar Pradesh
233232,GHAZIPUR,Uttar Pradesh
233233,GHAZIPUR,Uttar Pradesh
233234,GHAZIPUR,Uttar Pradesh
233300,GHAZIPUR,Uttar Pradesh
233301,GHAZIPUR,Uttar Pradesh
233302,GHAZIPUR,Uttar Pradesh
233303,GHAZIPUR,Uttar Pradesh
233304,GHAZIPUR,Uttar Pradesh
233305,GHAZIPUR,Uttar Pradesh
233306,GHAZIPUR,Uttar Pradesh
233307,GHAZIPUR,Uttar Pradesh
233310,GHAZIPUR,Uttar Pradesh
233311,GHAZIPUR,Uttar Pradesh
241001,HARDOI,Uttar Pradesh
241121,HARDOI,Uttar Pradesh
241122,HARDOI,Uttar Pradesh
241123,HARDOI,Uttar Pradesh
241124,HARDOI,Uttar Pradesh
241125,HARDOI,Uttar Pradesh
241126,HARDOI,Uttar Pradesh
241127,HARDOI,Uttar Pradesh
241201,HARDOI,Uttar Pradesh
241202,HARDOI,Uttar Pradesh
241203,HARDOI,Uttar Pradesh
241204,HARDOI,Uttar Pradesh
241301,HARDOI,Uttar Pradesh
241302,HARDOI,Uttar Pradesh
241303,HARDOI,Uttar Pradesh
241304,HARDOI,Uttar Pradesh
241305,HARDOI,Uttar Pradesh
241401,HARDOI,Uttar Pradesh
241402,HARDOI,Uttar Pradesh
241403,HARDOI,Uttar Pradesh
241404,HARDOI,Uttar Pradesh
241405,HARDOI,Uttar Pradesh
241406,HARDOI,Uttar Pradesh
241407,HARDOI,Uttar Pradesh
242001,SHAHJAHANPUR,Uttar Pradesh
242021,BUDAUN,Uttar Pradesh
242042,SHAHJAHANPUR,Uttar Pradesh
242123,SHAHJAHANPUR,Uttar Pradesh
242127,SHAHJAHANPUR,Uttar Pradesh
242220,SHAHJAHANPUR,Uttar Pradesh
242221,SHAHJAHANPUR,Uttar Pradesh
242223,SHAHJAHANPUR,Uttar Pradesh
242226,SHAHJAHANPUR,Uttar Pradesh
242301,SHAHJAHANPUR,Uttar Pradesh
242303,SHAHJAHANPUR,Uttar Pradesh
242305,SHAHJAHANPUR,Uttar Pradesh
242306,SHAHJAHANPUR,Uttar Pradesh
242307,SHAHJAHANPUR,Uttar Pradesh
242401,SHAHJAHANPUR,Uttar Pradesh
242405,Shahjahanpur,Uttar Pradesh
242406,SHAHJAHANPUR,Uttar Pradesh
242407,SHAHJAHANPUR,Uttar Pradesh
243001,BAREILLY,Uttar Pradesh
243002,BAREILLY,Uttar Pradesh
243003,BAREILLY,Uttar Pradesh
243004,BAREILLY,Uttar Pradesh
243005,BAREILLY,Uttar Pradesh
243006,BAREILLY,Uttar Pradesh
243122,BAREILLY,Uttar Pradesh
243123,BAREILLY,Uttar Pradesh
243126,BAREILLY,Uttar Pradesh
243201,BAREILLY,Uttar Pradesh
243202,BAREILLY,Uttar Pradesh
243203,BAREILLY,Uttar Pradesh
243301,BAREILLY,Uttar Pradesh
243302,BAREILLY,Uttar Pradesh
243303,BAREILLY,Uttar Pradesh
243401,BAREILLY,Uttar Pradesh
243402,BAREILLY,Uttar Pradesh
243403,BAREILLY,Uttar Pradesh
243407,BAREILLY,Uttar Pradesh
243501,BAREILLY,Uttar Pradesh
243502,BAREILLY,Uttar Pradesh
243503,BAREILLY,Uttar Pradesh
243504,BAREILLY,Uttar Pradesh
243505,BAREILLY,Uttar Pradesh
243506,BAREILLY,Uttar Pradesh
243601,BUDAUN,Uttar Pradesh
243630,BUDAUN,Uttar Pradesh
243631,BUDAUN,Uttar Pradesh
243632,BUDAUN,Uttar Pradesh
243633,BUDAUN,Uttar Pradesh
243634,BUDAUN,Uttar Pradesh
243635,BUDAUN,Uttar Pradesh
243636,BUDAUN,Uttar Pradesh
243637,BUDAUN,Uttar Pradesh
243638,BUDAUN,Uttar Pradesh
243639,BUDAUN,Uttar Pradesh
243641,BUDAUN,Uttar Pradesh
243720,BUDAUN,Uttar Pradesh
243722,BUDAUN,Uttar Pradesh
243723,BUDAUN,Uttar Pradesh
243724,BUDAUN,Uttar Pradesh
243725,BUDAUN,Uttar Pradesh
243726,BUDAUN,Uttar Pradesh
243727,BUDAUN,Uttar Pradesh
243751,BUDAUN,Uttar Pradesh
244001,MORADABAD,Uttar Pradesh
244102,MORADABAD,Uttar Pradesh
244103,MORADABAD,Uttar Pradesh
244104,MORADABAD,Uttar Pradesh
244105,MORADABAD,Uttar Pradesh
244221,AMROHA,Uttar Pradesh
244222,AMROHA,Uttar Pradesh
244223,AMROHA,Uttar Pradesh
244225,AMROHA,Uttar Pradesh
244231,AMROHA,Uttar Pradesh
244235,AMROHA,Uttar Pradesh
244236,AMROHA,Uttar Pradesh
244241,AMROHA,Uttar Pradesh
244242,AMROHA,Uttar Pradesh
244245,AMROHA,Uttar Pradesh
244251,AMROHA,Uttar Pradesh
244255,AMROHA,Uttar Pradesh
244301,SAMBHAL,Uttar Pradesh
244302,SAMBHAL,Uttar Pradesh
244303,SAMBHAL,Uttar Pradesh
244304,SAMBHAL,Uttar Pradesh
244401,MORADABAD,Uttar Pradesh
244402,MORADABAD,Uttar Pradesh
244410,SAMBHAL,Uttar Pradesh
244411,MORADABAD,Uttar Pradesh
244412,SAMBHAL,Uttar Pradesh
244413,MORADABAD,Uttar Pradesh
244414,SAMBHAL,Uttar Pradesh
244415,MORADABAD,Uttar Pradesh
244501,MORADABAD,Uttar Pradesh
244504,MORADABAD,Uttar Pradesh
244601,MORADABAD,Uttar Pradesh
244602,MORADABAD,Uttar Pradesh
244701,RAMPUR,Uttar Pradesh
244712,NAINITAL,Uttarakhand
244713,NAINITAL,Uttarakhand
244715,NAINITAL,Uttarakhand
244716,NAINITAL,Uttarakhand
244717,UDHAM SINGH NAGAR,Uttarakhand
244901,RAMPUR,Uttar Pradesh
244921,RAMPUR,Uttar Pradesh
244922,RAMPUR,Uttar Pradesh
244923,RAMPUR,Uttar Pradesh
244924,RAMPUR,Uttar Pradesh
244925,RAMPUR,Uttar Pradesh
244926,RAMPUR,Uttar Pradesh
244927,RAMPUR,Uttar Pradesh
244928,RAMPUR,Uttar Pradesh
245101,HAPUR,Uttar Pradesh
245201,HAPUR,Uttar Pradesh
245205,HAPUR,Uttar Pradesh
245206,MEERUT,Uttar Pradesh
245207,HAPUR,Uttar Pradesh
245208,HAPUR,Uttar Pradesh
245301,GHAZIABAD,Uttar Pradesh
245304,GHAZIABAD,Uttar Pradesh
246001,PAURI GARHWAL,Uttarakhand
246113,PAURI GARHWAL,Uttarakhand
246121,PAURI GARHWAL,Uttarakhand
246123,PAURI GARHWAL,Uttarakhand
246124,PAURI GARHWAL,Uttarakhand
246125,PAURI GARHWAL,Uttarakhand
246127,PAURI GARHWAL,Uttarakhand
246128,PAURI GARHWAL,Uttarakhand
246129,PAURI GARHWAL,Uttarakhand
246130,PAURI GARHWAL,Uttarakhand
246131,PAURI GARHWAL,Uttarakhand
246141,RUDRAPRAYAG,Uttarakhand
246142,PAURI GARHWAL,Uttarakhand
246144,PAURI GARHWAL,Uttarakhand
246146,PAURI GARHWAL,Uttarakhand
246147,PAURI GARHWAL,Uttarakhand
246148,PAURI GARHWAL,Uttarakhand
246149,PAURI GARHWAL,Uttarakhand
246150,PAURI GARHWAL,Uttarakhand
246155,PAURI GARHWAL,Uttarakhand
246159,PAURI GARHWAL,Uttarakhand
246161,PAURI GARHWAL,Uttarakhand
246162,PAURI GARHWAL,Uttarakhand
246163,PAURI GARHWAL,Uttarakhand
246164,PAURI GARHWAL,Uttarakhand
246165,PAURI GARHWAL,Uttarakhand
246166,PAURI GARHWAL,Uttarakhand
246167,PAURI GARHWAL,Uttarakhand
246169,PAURI GARHWAL,Uttarakhand
246171,CHAMOLI,Uttarakhand
246172,PAURI GARHWAL,Uttarakhand
246173,PAURI GARHWAL,Uttarakhand
246174,PAURI GARHWAL,Uttarakhand
246175,PAURI GARHWAL,Uttarakhand
246176,PAURI GARHWAL,Uttarakhand
246177,PAURI GARHWAL,Uttarakhand
246178,PAURI GARHWAL,Uttarakhand
246179,PAURI GARHWAL,Uttarakhand
246193,PAURI GARHWAL,Uttarakhand
246194,PAURI GARHWAL,Uttarakhand
246275,PAURI GARHWAL,Uttarakhand
246276,PAURI GARHWAL,Uttarakhand
246277,PAURI GARHWAL,Uttarakhand
246278,PAURI GARHWAL,Uttarakhand
246279,PAURI GARHWAL,Uttarakhand
246285,PAURI GARHWAL,Uttarakhand
246401,CHAMOLI,Uttarakhand
246419,RUDRAPRAYAG,Uttarakhand
246421,RUDRAPRAYAG,Uttarakhand
246422,CHAMOLI,Uttarakhand
246424,CHAMOLI,Uttarakhand
246425,RUDRAPRAYAG,Uttarakhand
246426,CHAMOLI,Uttarakhand
246427,CHAMOLI,Uttarakhand
246428,CHAMOLI,Uttarakhand
246429,CHAMOLI,Uttarakhand
246431,CHAMOLI,Uttarakhand
246435,CHAMOLI,Uttarakhand
246439,RUDRAPRAYAG,Uttarakhand
246440,CHAMOLI,Uttarakhand
246441,CHAMOLI,Uttarakhand
246442,RUDRAPRAYAG,Uttarakhand
246443,CHAMOLI,Uttarakhand
246444,CHAMOLI,Uttarakhand
246445,RUDRAPRAYAG,Uttarakhand
246446,CHAMOLI,Uttarakhand
246448,RUDRAPRAYAG,Uttarakhand
246449,CHAMOLI,Uttarakhand
246453,CHAMOLI,Uttarakhand
246455,CHAMOLI,Uttarakhand
246469,RUDRAPRAYAG,Uttarakhand
246471,RUDRAPRAYAG,Uttarakhand
246472,CHAMOLI,Uttarakhand
246473,CHAMOLI,Uttarakhand
246474,CHAMOLI,Uttarakhand
246475,RUDRAPRAYAG,Uttarakhand
246481,CHAMOLI,Uttarakhand
246482,CHAMOLI,Uttarakhand
246483,CHAMOLI,Uttarakhand
246486,CHAMOLI,Uttarakhand
246487,CHAMOLI,Uttarakhand
246488,CHAMOLI,Uttarakhand
246495,RUDRAPRAYAG,Uttarakhand
246701,BIJNOR,Uttar Pradesh
246721,BIJNOR,Uttar Pradesh
246722,BIJNOR,Uttar Pradesh
246723,BIJNOR,Uttar Pradesh
246724,BIJNOR,Uttar Pradesh
246725,BIJNOR,Uttar Pradesh
246726,BIJNOR,Uttar Pradesh
246727,BIJNOR,Uttar Pradesh
246728,BIJNOR,Uttar Pradesh
246729,BIJNOR,Uttar Pradesh
246731,BIJNOR,Uttar Pradesh
246732,BIJNOR,Uttar Pradesh
246733,BIJNOR,Uttar Pradesh
246734,BIJNOR,Uttar Pradesh
246735,BIJNOR,Uttar Pradesh
246736,BIJNOR,Uttar Pradesh
246737,BIJNOR,Uttar Pradesh
246745,BIJNOR,Uttar Pradesh
246746,BIJNOR,Uttar Pradesh
246747,BIJNOR,Uttar Pradesh
246749,BIJNOR,Uttar Pradesh
246761,ALIGARH,Uttar Pradesh
246762,BIJNOR,Uttar Pradesh
246763,BIJNOR,Uttar Pradesh
246764,BIJNOR,Uttar Pradesh
247001,SAHARANPUR,Uttar Pradesh
247002,SAHARANPUR,Uttar Pradesh
247120,SAHARANPUR,Uttar Pradesh
247121,SAHARANPUR,Uttar Pradesh
247122,SAHARANPUR,Uttar Pradesh
247129,SAHARANPUR,Uttar Pradesh
247231,SAHARANPUR,Uttar Pradesh
247232,SAHARANPUR,Uttar Pradesh
247340,SAHARANPUR,Uttar Pradesh
247341,SAHARANPUR,Uttar Pradesh
247342,SAHARANPUR,Uttar Pradesh
247343,SAHARANPUR,Uttar Pradesh
247451,SAHARANPUR,Uttar Pradesh
247452,SAHARANPUR,Uttar Pradesh
247453,SAHARANPUR,Uttar Pradesh
247551,SAHARANPUR,Uttar Pradesh
247554,SAHARANPUR,Uttar Pradesh
247656,HARIDWAR,Uttarakhand
247661,HARIDWAR,Uttarakhand
247662,SAHARANPUR,Uttar Pradesh
247663,HARIDWAR,Uttarakhand
247664,HARIDWAR,Uttarakhand
247665,HARIDWAR,Uttarakhand
247666,HARIDWAR,Uttarakhand
247667,HARIDWAR,Uttarakhand
247668,HARIDWAR,Uttarakhand
247669,SAHARANPUR,Uttar Pradesh
247670,HARIDWAR,Uttarakhand
247671,HARIDWAR,Uttarakhand
247771,MUZAFFARNAGAR,Uttar Pradesh
247772,MUZAFFARNAGAR,Uttar Pradesh
247773,MUZAFFARNAGAR,Uttar Pradesh
247774,MUZAFFARNAGAR,Uttar Pradesh
247775,MUZAFFARNAGAR,Uttar Pradesh
247776,MUZAFFARNAGAR,Uttar Pradesh
247777,MUZAFFARNAGAR,Uttar Pradesh
247778,MUZAFFARNAGAR,Uttar Pradesh
248001,DEHRADUN,Uttarakhand
248002,DEHRADUN,Uttarakhand
248003,DEHRADUN,Uttarakhand
248005,DEHRADUN,Uttarakhand
248006,DEHRADUN,Uttarakhand
248007,DEHRADUN,Uttarakhand
248008,DEHRADUN,Uttarakhand
248009,HARIDWAR,Uttarakhand
248011,DEHRADUN,Uttarakhand
248012,DEHRADUN,Uttarakhand
248013,DEHRADUN,Uttarakhand
248014,DEHRADUN,Uttarakhand
248015,DEHRADUN,Uttarakhand
248016,DEHRADUN,Uttarakhand
248018,DEHRADUN,Uttarakhand
248121,DEHRADUN,Uttarakhand
248122,DEHRADUN,Uttarakhand
248123,DEHRADUN,Uttarakhand
248124,DEHRADUN,Uttarakhand
248125,DEHRADUN,Uttarakhand
248140,DEHRADUN,Uttarakhand
248142,DEHRADUN,Uttarakhand
248143,DEHRADUN,Uttarakhand
248145,DEHRADUN,Uttarakhand
248146,DEHRADUN,Uttarakhand
248158,DEHRADUN,Uttarakhand
248159,DEHRADUN,Uttarakhand
248165,DEHRADUN,Uttarakhand
248171,DEHRADUN,Uttarakhand
248179,DEHRADUN,Uttarakhand
248195,DEHRADUN,Uttarakhand
248196,DEHRADUN,Uttarakhand
248197,DEHRADUN,Uttarakhand
248198,DEHRADUN,Uttarakhand
248199,DEHRADUN,Uttarakhand
249001,TEHRI GARHWAL,Uttarakhand
249121,TEHRI GARHWAL,Uttarakhand
249122,TEHRI GARHWAL,Uttarakhand
249123,TEHRI GARHWAL,Uttarakhand
249124,TEHRI GARHWAL,Uttarakhand
249125,TEHRI GARHWAL,Uttarakhand
249126,TEHRI GARHWAL,Uttarakhand
249127,TEHRI GARHWAL,Uttarakhand
249128,UTTARKASHI,Uttarakhand
249130,TEHRI GARHWAL,Uttarakhand
249131,TEHRI GARHWAL,Uttarakhand
249132,TEHRI GARHWAL,Uttarakhand
249135,UTTARKASHI,Uttarakhand
249136,UTTARKASHI,Uttarakhand
249137,TEHRI GARHWAL,Uttarakhand
249141,UTTARKASHI,Uttarakhand
249145,TEHRI GARHWAL,Uttarakhand
249146,TEHRI GARHWAL,Uttarakhand
249151,UTTARKASHI,Uttarakhand
249152,UTTARKASHI,Uttarakhand
249155,TEHRI GARHWAL,Uttarakhand
249161,TEHRI GARHWAL,Uttarakhand
249165,UTTARKASHI,Uttarakhand
249171,UTTARKASHI,Uttarakhand
249175,TEHRI GARHWAL,Uttarakhand
249180,TEHRI GARHWAL,Uttarakhand
249181,TEHRI GARHWAL,Uttarakhand
249185,UTTARKASHI,Uttarakhand
249186,TEHRI GARHWAL,Uttarakhand
249192,TEHRI GARHWAL,Uttarakhand
249193,UTTARKASHI,Uttarakhand
249194,UTTARKASHI,Uttarakhand
249195,UTTARKASHI,Uttarakhand
249196,UTTARKASHI,Uttarakhand
249199,TEHRI GARHWAL,Uttarakhand
249201,DEHRADUN,Uttarakhand
249202,DEHRADUN,Uttarakhand
249203,DEHRADUN,Uttarakhand
249204,DEHRADUN,Uttarakhand
249205,DEHRADUN,Uttarakhand
249301,PAURI GARHWAL,Uttarakhand
249302,PAURI GARHWAL,Uttarakhand
249304,PAURI GARHWAL,Uttarakhand
249306,PAURI GARHWAL,Uttarakhand
249401,HARIDWAR,Uttarakhand
249402,HARIDWAR,Uttarakhand
249403,HARIDWAR,Uttarakhand
249404,HARIDWAR,Uttarakhand
249405,HARIDWAR,Uttarakhand
249407,HARIDWAR,Uttarakhand
249408,HARIDWAR,Uttarakhand
249410,HARIDWAR,Uttarakhand
249411,HARIDWAR,Uttarakhand
250001,MEERUT,Uttar Pradesh
250002,MEERUT,Uttar Pradesh
250003,MEERUT,Uttar Pradesh
250004,MEERUT,Uttar Pradesh
250005,MEERUT,Uttar Pradesh
250101,BAGPAT,Uttar Pradesh
250103,MEERUT,Uttar Pradesh
250104,MEERUT,Uttar Pradesh
250106,MEERUT,Uttar Pradesh
250110,MEERUT,Uttar Pradesh
250205,MEERUT,Uttar Pradesh
250221,MEERUT,Uttar Pradesh
250222,MEERUT,Uttar Pradesh
250223,MEERUT,Uttar Pradesh
250341,MEERUT,Uttar Pradesh
250342,MEERUT,Uttar Pradesh
250344,MEERUT,Uttar Pradesh
250345,BAGPAT,Uttar Pradesh
250401,MEERUT,Uttar Pradesh
250402,MEERUT,Uttar Pradesh
250404,MEERUT,Uttar Pradesh
250406,MEERUT,Uttar Pradesh
250501,MEERUT,Uttar Pradesh
250502,MEERUT,Uttar Pradesh
250601,BAGPAT,Uttar Pradesh
250606,BAGPAT,Uttar Pradesh
250609,BAGPAT,Uttar Pradesh
250611,BAGPAT,Uttar Pradesh
250615,BAGPAT,Uttar Pradesh
250617,BAGPAT,Uttar Pradesh
250619,BAGPAT,Uttar Pradesh
250620,BAGPAT,Uttar Pradesh
250621,BAGPAT,Uttar Pradesh
250622,BAGPAT,Uttar Pradesh
250623,BAGPAT,Uttar Pradesh
250625,BAGPAT,Uttar Pradesh
250626,BAGPAT,Uttar Pradesh
251001,MUZAFFARNAGAR,Uttar Pradesh
251002,MUZAFFARNAGAR,Uttar Pradesh
251003,MUZAFFARNAGAR,Uttar Pradesh
251201,MUZAFFARNAGAR,Uttar Pradesh
251202,MUZAFFARNAGAR,Uttar Pradesh
251203,MUZAFFARNAGAR,Uttar Pradesh
251301,MUZAFFARNAGAR,Uttar Pradesh
251305,MUZAFFARNAGAR,Uttar Pradesh
251306,MUZAFFARNAGAR,Uttar Pradesh
251307,MUZAFFARNAGAR,Uttar Pradesh
251308,MUZAFFARNAGAR,Uttar Pradesh
251309,MUZAFFARNAGAR,Uttar Pradesh
251310,MUZAFFARNAGAR,Uttar Pradesh
251311,MUZAFFARNAGAR,Uttar Pradesh
251314,MUZAFFARNAGAR,Uttar Pradesh
251315,MUZAFFARNAGAR,Uttar Pradesh
251316,MUZAFFARNAGAR,Uttar Pradesh
251318,MUZAFFARNAGAR,Uttar Pradesh
251319,MUZAFFARNAGAR,Uttar Pradesh
251320,MUZAFFARNAGAR,Uttar Pradesh
251327,MUZAFFARNAGAR,Uttar Pradesh
261001,SITAPUR,Uttar Pradesh
261121,SITAPUR,Uttar Pradesh
261125,SITAPUR,Uttar Pradesh
261131,SITAPUR,Uttar Pradesh
261135,SITAPUR,Uttar Pradesh
261136,SITAPUR,Uttar Pradesh
261141,SITAPUR,Uttar Pradesh
261145,SITAPUR,Uttar Pradesh
261151,SITAPUR,Uttar Pradesh
261201,SITAPUR,Uttar Pradesh
261202,SITAPUR,Uttar Pradesh
261203,SITAPUR,Uttar Pradesh
261204,SITAPUR,Uttar Pradesh
261205,SITAPUR,Uttar Pradesh
261206,SITAPUR,Uttar Pradesh
261207,SITAPUR,Uttar Pradesh
261208,SITAPUR,Uttar Pradesh
261301,SITAPUR,Uttar Pradesh
261302,SITAPUR,Uttar Pradesh
261303,SITAPUR,Uttar Pradesh
261401,SITAPUR,Uttar Pradesh
261402,SITAPUR,Uttar Pradesh
261403,SITAPUR,Uttar Pradesh
261404,SITAPUR,Uttar Pradesh
261405,SITAPUR,Uttar Pradesh
261501,KHERI,Uttar Pradesh
261502,KHERI,Uttar Pradesh
261505,KHERI,Uttar Pradesh
261506,KHERI,Uttar Pradesh
262001,PILIBHIT,Uttar Pradesh
262121,PILIBHIT,Uttar Pradesh
262122,PILIBHIT,Uttar Pradesh
262124,PILIBHIT,Uttar Pradesh
262201,PILIBHIT,Uttar Pradesh
262202,PILIBHIT,Uttar Pradesh
262203,PILIBHIT,Uttar Pradesh
262302,PILIBHIT,Uttar Pradesh
262305,PILIBHIT,Uttar Pradesh
262308,NAINITAL,Uttarakhand
262309,CHAMPAWAT,Uttarakhand
262310,NAINITAL,Uttarakhand
262311,NAINITAL,Uttarakhand
262401,NAINITAL,Uttarakhand
262402,NAINITAL,Uttarakhand
262405,NAINITAL,Uttarakhand
262406,BAREILLY,Uttar Pradesh
262501,PITHORAGARH,Uttarakhand
262502,PITHORAGARH,Uttarakhand
262520,PITHORAGARH,Uttarakhand
262521,PITHORAGARH,Uttarakhand
262522,PITHORAGARH,Uttarakhand
262523,CHAMPAWAT,Uttarakhand
262524,CHAMPAWAT,Uttarakhand
262525,CHAMPAWAT,Uttarakhand
262526,PITHORAGARH,Uttarakhand
262527,CHAMPAWAT,Uttarakhand
262528,CHAMPAWAT,Uttarakhand
262529,PITHORAGARH,Uttarakhand
262530,PITHORAGARH,Uttarakhand
262531,PITHORAGARH,Uttarakhand
262532,PITHORAGARH,Uttarakhand
262533,PITHORAGARH,Uttarakhand
262534,PITHORAGARH,Uttarakhand
262540,PITHORAGARH,Uttarakhand
262541,PITHORAGARH,Uttarakhand
262542,PITHORAGARH,Uttarakhand
262543,PITHORAGARH,Uttarakhand
262544,PITHORAGARH,Uttarakhand
262545,PITHORAGARH,Uttarakhand
262546,PITHORAGARH,Uttarakhand
262547,PITHORAGARH,Uttarakhand
262550,PITHORAGARH,Uttarakhand
262551,PITHORAGARH,Uttarakhand
262552,PITHORAGARH,Uttarakhand
262553,PITHORAGARH,Uttarakhand
262554,PITHORAGARH,Uttarakhand
262555,PITHORAGARH,Uttarakhand
262561,CHAMPAWAT,Uttarakhand
262572,PITHORAGARH,Uttarakhand
262576,PITHORAGARH,Uttarakhand
262580,PITHORAGARH,Uttarakhand
262701,KHERI,Uttar Pradesh
262702,KHERI,Uttar Pradesh
262721,KHERI,Uttar Pradesh
262722,KHERI,Uttar Pradesh
262723,KHERI,Uttar Pradesh
262724,KHERI,Uttar Pradesh
262725,KHERI,Uttar Pradesh
262726,KHERI,Uttar Pradesh
262727,KHERI,Uttar Pradesh
262728,KHERI,Uttar Pradesh
262801,KHERI,Uttar Pradesh
262802,KHERI,Uttar Pradesh
262803,KHERI,Uttar Pradesh
262804,KHERI,Uttar Pradesh
262805,KHERI,Uttar Pradesh
262901,KHERI,Uttar Pradesh
262902,KHERI,Uttar Pradesh
262903,KHERI,Uttar Pradesh
262904,KHERI,Uttar Pradesh
262905,KHERI,Uttar Pradesh
262906,KHERI,Uttar Pradesh
262907,ALIGARH,Uttar Pradesh
262908,KHERI,Uttar Pradesh
